Seq,loc,v(g),ev(g),iv(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
3376,29.0,3.0,1.0,2.0,13,11,35,25,5,False
3377,13.0,2.0,1.0,1.0,8,5,24,14,3,False
3378,9.0,1.0,1.0,1.0,7,11,20,16,1,False
3379,40.0,11.0,5.0,6.0,0,0,0,0,21,False
3380,18.0,3.0,3.0,2.0,13,7,25,13,5,False
3381,17.0,2.0,1.0,2.0,16,12,53,35,3,False
3382,15.0,2.0,1.0,2.0,14,13,30,20,3,False
3383,6.0,1.0,1.0,1.0,10,6,17,7,1,False
3384,24.0,2.0,1.0,2.0,10,8,55,30,3,False
3385,47.0,6.0,4.0,4.0,0,0,0,0,11,False
3386,48.0,7.0,7.0,1.0,0,0,0,0,13,False
3387,30.0,1.0,1.0,1.0,10,26,74,59,1,False
3388,29.0,3.0,3.0,2.0,19,15,54,29,5,False
3389,22.0,2.0,1.0,2.0,11,10,21,13,3,False
3390,30.0,5.0,1.0,3.0,17,14,53,27,9,False
3391,26.0,3.0,1.0,1.0,0,0,0,0,5,False
3392,18.0,2.0,1.0,2.0,0,0,0,0,3,False
3393,24.0,4.0,1.0,4.0,13,13,33,17,7,False
3394,16.0,3.0,1.0,3.0,11,8,26,11,5,False
3395,23.0,3.0,1.0,1.0,12,7,54,26,5,False
3396,237.0,37.0,18.0,6.0,28,26,386,205,73,False
3397,28.0,11.0,11.0,3.0,0,0,0,0,21,False
3398,32.0,10.0,3.0,3.0,0,0,0,0,19,False
3399,36.0,13.0,10.0,4.0,0,0,0,0,23,False
3400,37.0,12.0,3.0,3.0,25,23,68,34,21,False
3401,25.0,5.0,5.0,3.0,0,0,0,0,9,False
3402,89.0,8.0,1.0,5.0,17,29,97,74,15,False
3403,30.0,5.0,1.0,1.0,12,13,28,23,9,False
3404,103.0,14.0,8.0,8.0,24,40,169,114,27,False
3405,25.0,5.0,5.0,3.0,13,15,37,28,9,False
3406,9.0,1.0,1.0,1.0,4,3,7,5,1,False
3407,15.0,6.0,6.0,3.0,17,12,40,19,11,False
3408,12.0,2.0,1.0,1.0,11,5,13,11,3,False
3409,12.0,2.0,1.0,1.0,11,5,13,11,3,False
3410,25.0,5.0,5.0,3.0,14,15,38,29,9,False
3411,22.0,3.0,1.0,1.0,0,0,0,0,5,False
3412,20.0,7.0,7.0,5.0,17,7,55,33,13,False
3413,4.0,1.0,1.0,1.0,4,3,4,3,1,False
3414,4.0,1.0,1.0,1.0,4,3,4,3,1,False
3415,4.0,1.0,1.0,1.0,4,3,4,3,1,False
3416,4.0,1.0,1.0,1.0,4,3,4,3,1,False
3417,75.0,2.0,1.0,1.0,16,28,177,88,3,False
3418,16.0,1.0,1.0,1.0,10,10,29,17,1,False
3419,37.0,6.0,4.0,2.0,0,0,0,0,11,False
3420,5.0,1.0,1.0,1.0,4,4,7,6,1,False
3421,107.0,8.0,1.0,5.0,20,47,162,150,15,False
3422,22.0,1.0,1.0,1.0,8,18,52,45,1,False
3423,30.0,3.0,1.0,2.0,15,13,60,42,5,False
3424,16.0,1.0,1.0,1.0,6,9,12,10,1,False
3425,24.0,5.0,5.0,5.0,0,0,0,0,9,False
3426,15.0,1.0,1.0,1.0,9,21,44,31,1,False
3427,102.0,30.0,15.0,7.0,0,0,0,0,59,False
3428,15.0,2.0,1.0,2.0,0,0,0,0,3,False
3429,68.0,6.0,1.0,4.0,0,0,0,0,11,False
3430,43.0,3.0,1.0,2.0,0,0,0,0,5,False
3431,23.0,1.0,1.0,1.0,10,13,45,22,1,False
3432,11.0,1.0,1.0,1.0,10,9,18,9,1,False
3433,19.0,3.0,3.0,2.0,14,16,37,21,5,False
3434,13.0,1.0,1.0,1.0,9,10,20,11,1,False
3435,281.0,7.0,1.0,7.0,15,138,396,386,13,False
3436,48.0,6.0,4.0,1.0,23,23,96,79,11,False
3437,34.0,6.0,1.0,4.0,16,18,67,64,11,False
3438,18.0,2.0,1.0,2.0,16,10,31,14,3,False
3439,66.0,10.0,3.0,9.0,21,35,158,89,19,False
3440,14.0,2.0,1.0,2.0,11,12,22,16,3,False
3441,12.0,1.0,1.0,1.0,7,14,20,16,1,False
3442,12.0,1.0,1.0,1.0,9,9,21,13,1,False
3443,31.0,1.0,1.0,1.0,5,22,48,47,1,False
3444,19.0,2.0,1.0,2.0,8,15,21,16,3,False
3445,28.0,4.0,3.0,4.0,14,19,39,31,7,False
3446,66.0,5.0,1.0,2.0,19,38,93,87,9,False
3447,16.0,2.0,1.0,2.0,10,23,36,34,3,False
3448,111.0,6.0,1.0,6.0,12,69,183,169,11,False
3449,72.0,2.0,1.0,2.0,14,56,101,107,3,False
3450,52.0,1.0,1.0,1.0,7,40,150,140,1,False
3451,18.0,1.0,1.0,1.0,7,16,23,19,1,False
3452,266.0,9.0,1.0,9.0,23,115,691,589,17,False
3453,74.0,1.0,1.0,1.0,11,35,189,144,1,False
3454,57.0,1.0,1.0,1.0,10,41,77,75,1,False
3455,69.0,2.0,1.0,2.0,11,47,93,88,3,False
3456,95.0,4.0,1.0,2.0,19,67,208,170,7,False
3457,12.0,2.0,1.0,2.0,7,14,20,18,3,False
3458,25.0,1.0,1.0,1.0,10,29,73,51,1,False
3459,425.0,28.0,10.0,22.0,34,94,556,353,51,False
3460,110.0,1.0,1.0,1.0,11,28,364,201,1,False
3461,106.0,1.0,1.0,1.0,11,28,364,201,1,False
3462,30.0,5.0,1.0,5.0,15,8,52,29,9,False
3463,30.0,5.0,1.0,5.0,15,8,52,29,9,False
3464,519.0,29.0,1.0,23.0,25,165,1269,1103,57,False
3465,21.0,1.0,1.0,1.0,7,20,28,24,1,False
3466,245.0,16.0,1.0,14.0,17,97,563,491,31,False
3467,18.0,1.0,1.0,1.0,7,17,25,21,1,False
3468,16.0,2.0,1.0,2.0,7,15,21,20,3,False
3469,133.0,3.0,3.0,2.0,12,50,158,152,5,False
3470,192.0,9.0,7.0,9.0,20,108,742,554,17,False
3471,23.0,2.0,1.0,2.0,15,17,48,30,3,False
3472,15.0,2.0,1.0,2.0,0,0,0,0,3,False
3473,472.0,13.0,6.0,7.0,23,165,1072,1005,25,False
3474,38.0,2.0,1.0,2.0,16,24,98,65,3,False
3475,30.0,4.0,1.0,4.0,16,14,42,23,7,False
3476,127.0,3.0,1.0,1.0,20,65,227,183,5,False
3477,72.0,1.0,1.0,1.0,11,54,118,118,1,False
3478,78.0,3.0,1.0,2.0,17,42,154,125,5,False
3479,57.0,1.0,1.0,1.0,10,47,104,104,1,False
3480,100.0,1.0,1.0,1.0,11,87,331,262,1,False
3481,22.0,5.0,5.0,3.0,12,12,31,26,9,False
3482,138.0,6.0,1.0,2.0,21,64,231,200,11,False
3483,30.0,1.0,1.0,1.0,11,28,54,46,1,False
3484,48.0,1.0,1.0,1.0,11,68,132,113,1,False
3485,142.0,5.0,1.0,5.0,14,70,183,155,9,False
3486,89.0,3.0,1.0,3.0,17,47,101,96,5,False
3487,99.0,3.0,1.0,3.0,15,67,133,132,5,False
3488,360.0,7.0,1.0,6.0,17,139,1050,883,13,False
3489,363.0,8.0,1.0,7.0,14,126,445,376,15,False
3490,15.0,2.0,1.0,2.0,11,11,33,21,3,False
3491,44.0,9.0,1.0,7.0,21,22,68,44,17,False
3492,27.0,1.0,1.0,1.0,6,30,56,52,1,False
3493,52.0,2.0,1.0,2.0,13,45,130,104,3,False
3494,69.0,3.0,1.0,3.0,14,46,169,131,5,False
3495,12.0,2.0,1.0,2.0,12,8,18,9,3,False
3496,404.0,24.0,1.0,12.0,25,147,868,725,47,False
3497,522.0,28.0,11.0,21.0,25,159,1320,1125,55,False
3498,253.0,19.0,1.0,16.0,23,83,499,425,37,False
3499,66.0,12.0,5.0,9.0,22,43,109,83,23,False
3500,52.0,7.0,1.0,7.0,11,25,112,99,13,False
3501,25.0,2.0,1.0,2.0,12,23,38,35,3,False
3502,230.0,4.0,1.0,4.0,10,50,266,234,7,False
3503,56.0,5.0,1.0,3.0,19,34,88,85,9,False
3504,108.0,1.0,1.0,1.0,12,56,256,212,1,False
3505,4.0,1.0,1.0,1.0,4,2,4,2,1,False
3506,26.0,3.0,1.0,3.0,0,0,0,0,5,False
3507,31.0,7.0,1.0,3.0,14,10,47,31,13,False
3508,31.0,2.0,1.0,2.0,11,26,77,56,3,False
3509,127.0,48.0,32.0,25.0,21,34,272,177,95,False
3510,19.0,3.0,1.0,3.0,9,6,18,9,5,False
3511,75.0,16.0,6.0,12.0,33,49,144,100,23,False
3512,51.0,9.0,9.0,4.0,21,43,101,79,17,False
3513,67.0,6.0,6.0,2.0,17,58,122,103,11,False
3514,101.0,6.0,1.0,5.0,18,47,234,160,11,False
3515,23.0,5.0,5.0,3.0,10,22,54,52,9,False
3516,99.0,17.0,1.0,17.0,7,54,193,160,33,False
3517,258.0,14.0,3.0,9.0,20,88,492,352,27,False
3518,130.0,9.0,1.0,3.0,22,53,254,208,17,False
3519,11.0,2.0,1.0,2.0,6,5,9,8,3,False
3520,64.0,11.0,4.0,6.0,25,37,130,99,21,False
3521,36.0,1.0,1.0,1.0,9,51,84,80,1,False
3522,16.0,1.0,1.0,1.0,0,0,0,0,1,False
3523,23.0,3.0,1.0,3.0,11,11,27,21,5,False
3524,67.0,6.0,6.0,3.0,0,0,0,0,11,False
3525,44.0,3.0,1.0,1.0,11,38,91,89,5,False
3526,23.0,4.0,4.0,1.0,17,13,53,28,7,False
3527,37.0,4.0,3.0,3.0,10,26,57,50,7,False
3528,50.0,3.0,1.0,1.0,17,34,122,78,5,False
3529,31.0,2.0,1.0,2.0,11,29,52,49,3,False
3530,423.0,16.0,1.0,15.0,21,168,1010,912,31,False
3531,21.0,1.0,1.0,1.0,0,0,0,0,1,False
3532,140.0,1.0,1.0,1.0,13,94,349,282,1,False
3533,52.0,5.0,1.0,3.0,18,41,103,97,9,False
3534,58.0,6.0,4.0,5.0,15,42,125,104,11,False
3535,95.0,15.0,14.0,10.0,24,81,230,194,29,False
3536,102.0,4.0,1.0,4.0,0,0,0,0,7,False
3537,82.0,3.0,1.0,2.0,11,43,141,117,5,False
3538,24.0,2.0,1.0,2.0,12,25,43,39,3,False
3539,240.0,2.0,1.0,2.0,13,102,752,579,3,False
3540,137.0,2.0,1.0,2.0,13,88,349,283,3,False
3541,14.0,2.0,1.0,2.0,10,12,20,17,3,False
3542,90.0,2.0,1.0,1.0,12,33,169,120,3,False
3543,23.0,1.0,1.0,1.0,10,23,50,36,1,False
3544,7.0,1.0,1.0,1.0,8,7,10,8,1,False
3545,40.0,1.0,1.0,1.0,0,0,0,0,1,False
3546,83.0,5.0,5.0,3.0,20,34,142,98,9,False
3547,103.0,5.0,1.0,4.0,17,54,214,182,9,False
3548,26.0,3.0,1.0,2.0,13,18,36,31,5,False
3549,42.0,5.0,1.0,5.0,0,0,0,0,9,False
3550,33.0,13.0,5.0,6.0,0,0,0,0,25,False
3551,4.0,1.0,1.0,1.0,4,2,4,2,1,False
3552,69.0,4.0,1.0,4.0,15,41,176,122,7,False
3553,82.0,12.0,1.0,8.0,17,25,134,111,23,False
3554,28.0,7.0,6.0,4.0,18,25,64,49,13,False
3555,11.0,2.0,1.0,2.0,7,14,20,18,3,False
3556,12.0,1.0,1.0,1.0,7,18,26,23,1,False
3557,11.0,1.0,1.0,1.0,5,12,16,14,1,False
3558,28.0,2.0,1.0,2.0,7,22,44,37,3,False
3559,61.0,1.0,1.0,1.0,8,50,114,109,1,False
3560,63.0,1.0,1.0,1.0,8,53,119,114,1,False
3561,78.0,1.0,1.0,1.0,8,60,141,133,1,False
3562,45.0,1.0,1.0,1.0,8,40,77,73,1,False
3563,48.0,3.0,1.0,2.0,14,20,79,57,5,False
3564,14.0,2.0,1.0,2.0,10,12,20,17,3,False
3565,72.0,4.0,1.0,2.0,20,54,157,134,7,False
3566,152.0,11.0,3.0,9.0,21,72,323,272,21,False
3567,129.0,1.0,1.0,1.0,11,77,193,188,1,False
3568,35.0,1.0,1.0,1.0,13,33,85,70,1,False
3569,242.0,1.0,1.0,1.0,14,88,664,553,1,False
3570,8.0,2.0,1.0,2.0,10,10,14,11,3,False
3571,30.0,5.0,3.0,2.0,15,33,73,69,9,False
3572,26.0,3.0,1.0,2.0,13,25,48,43,5,False
3573,229.0,8.0,5.0,8.0,22,84,480,434,15,False
3574,213.0,23.0,20.0,21.0,23,76,423,343,45,False
3575,56.0,14.0,10.0,7.0,26,23,108,71,27,False
3576,13.0,3.0,1.0,2.0,13,14,21,19,5,False
3577,17.0,2.0,1.0,2.0,10,21,34,32,3,False
3578,52.0,1.0,1.0,1.0,9,36,67,66,1,False
3579,21.0,1.0,1.0,1.0,0,0,0,0,1,False
3580,35.0,3.0,1.0,1.0,0,0,0,0,5,False
3581,11.0,1.0,1.0,1.0,0,0,0,0,1,False
3582,27.0,2.0,1.0,2.0,11,23,71,54,3,False
3583,95.0,1.0,1.0,1.0,0,0,0,0,1,False
3584,96.0,2.0,1.0,2.0,9,55,135,127,3,False
3585,18.0,2.0,1.0,2.0,7,21,26,24,3,False
3586,16.0,1.0,1.0,1.0,11,22,39,32,1,False
3587,18.0,1.0,1.0,1.0,7,15,22,18,1,False
3588,18.0,1.0,1.0,1.0,7,15,22,18,1,False
3589,88.0,3.0,1.0,3.0,15,56,179,112,5,False
3590,140.0,1.0,1.0,1.0,12,103,302,284,1,False
3591,8.0,1.0,1.0,1.0,8,12,15,12,1,False
3592,75.0,7.0,1.0,7.0,16,43,143,131,13,False
3593,138.0,1.0,1.0,1.0,13,84,426,325,1,False
3594,29.0,1.0,1.0,1.0,11,35,66,55,1,False
3595,53.0,10.0,10.0,6.0,17,10,77,45,19,False
3596,61.0,6.0,5.0,3.0,16,27,90,63,11,False
3597,61.0,9.0,9.0,5.0,18,16,133,63,17,False
3598,32.0,3.0,3.0,2.0,14,14,45,38,5,False
3599,32.0,1.0,1.0,1.0,0,0,0,0,1,False
3600,18.0,2.0,1.0,2.0,0,0,0,0,3,False
3601,19.0,2.0,1.0,2.0,0,0,0,0,3,False
3602,19.0,2.0,1.0,2.0,0,0,0,0,3,False
3603,14.0,5.0,1.0,4.0,0,0,0,0,9,False
3604,5.0,1.0,1.0,1.0,3,1,3,1,1,False
3605,11.0,2.0,1.0,2.0,8,7,15,11,3,False
3606,13.0,1.0,1.0,1.0,0,0,0,0,1,False
3607,10.0,1.0,1.0,1.0,7,7,15,10,1,False
3608,8.0,1.0,1.0,1.0,0,0,0,0,1,False
3609,9.0,2.0,1.0,2.0,0,0,0,0,3,False
3610,7.0,1.0,1.0,1.0,7,3,9,5,1,False
3611,270.0,45.0,30.0,14.0,20,31,577,492,89,False
3612,53.0,3.0,1.0,3.0,0,0,0,0,5,False
3613,97.0,9.0,4.0,5.0,27,54,206,125,14,False
3614,27.0,1.0,1.0,1.0,12,23,84,46,1,False
3615,123.0,4.0,1.0,4.0,21,76,323,186,7,False
3616,236.0,15.0,1.0,15.0,16,76,432,273,29,False
3617,29.0,1.0,1.0,1.0,5,0,13,0,1,False
3618,238.0,5.0,1.0,5.0,19,98,509,290,9,False
3619,55.0,3.0,1.0,3.0,17,37,136,79,5,False
3620,31.0,1.0,1.0,1.0,12,28,66,45,1,False
3621,300.0,8.0,1.0,8.0,22,121,504,318,15,False
3622,135.0,4.0,3.0,4.0,20,89,298,207,7,False
3623,207.0,11.0,1.0,4.0,30,81,243,170,19,False
3624,104.0,4.0,3.0,4.0,0,0,0,0,7,False
3625,120.0,5.0,1.0,4.0,20,76,506,239,9,False
3626,32.0,1.0,1.0,1.0,11,23,62,46,1,False
3627,39.0,1.0,1.0,1.0,14,37,94,60,1,False
3628,49.0,2.0,1.0,2.0,15,42,113,72,3,False
3629,87.0,4.0,1.0,2.0,20,51,268,138,7,False
3630,90.0,4.0,1.0,2.0,20,53,289,146,7,False
3631,110.0,5.0,3.0,3.0,20,61,229,145,9,False
3632,352.0,8.0,1.0,8.0,23,139,662,401,15,False
3633,222.0,6.0,3.0,4.0,22,84,436,282,11,False
3634,89.0,1.0,1.0,1.0,16,79,251,154,1,False
3635,202.0,6.0,1.0,6.0,0,0,0,0,11,False
3636,68.0,3.0,1.0,1.0,0,0,0,0,5,False
3637,56.0,3.0,1.0,1.0,17,45,291,130,5,False
3638,43.0,1.0,1.0,1.0,14,42,112,69,1,False
3639,5.0,1.0,1.0,1.0,4,8,15,14,1,False
3640,86.0,3.0,3.0,3.0,0,0,0,0,5,False
3641,84.0,4.0,1.0,4.0,18,55,165,107,7,False
3642,77.0,2.0,1.0,2.0,16,55,148,95,3,False
3643,42.0,1.0,1.0,1.0,13,37,106,64,1,False
3644,40.0,1.0,1.0,1.0,13,29,72,48,1,False
3645,12.0,1.0,1.0,1.0,0,0,0,0,1,False
3646,10.0,1.0,1.0,1.0,0,0,0,0,1,False
3647,31.0,1.0,1.0,1.0,12,28,66,45,1,False
3648,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3649,5.0,1.0,1.0,1.0,3,1,3,1,1,False
3650,19.0,3.0,1.0,3.0,0,0,0,0,5,False
3651,13.0,2.0,1.0,2.0,11,10,24,15,3,False
3652,11.0,1.0,1.0,1.0,10,9,31,14,1,False
3653,16.0,2.0,1.0,2.0,6,6,19,12,3,False
3654,96.0,10.0,5.0,6.0,0,0,0,0,19,False
3655,19.0,2.0,1.0,2.0,0,0,0,0,3,False
3656,12.0,2.0,1.0,2.0,6,13,16,24,3,False
3657,6.0,1.0,1.0,1.0,4,7,12,11,1,False
3658,16.0,1.0,1.0,1.0,6,11,14,15,1,False
3659,15.0,1.0,1.0,1.0,8,11,27,29,1,False
3660,65.0,5.0,3.0,4.0,17,32,150,113,9,False
3661,20.0,1.0,1.0,1.0,11,16,33,23,1,False
3662,55.0,2.0,1.0,2.0,9,20,93,94,3,False
3663,79.0,6.0,1.0,3.0,18,31,119,107,11,False
3664,23.0,2.0,1.0,2.0,9,13,35,28,3,False
3665,19.0,2.0,1.0,2.0,13,10,51,37,3,False
3666,19.0,2.0,1.0,2.0,12,12,28,21,3,False
3667,7.0,1.0,1.0,1.0,6,9,13,10,1,False
3668,43.0,1.0,1.0,1.0,8,18,184,186,1,False
3669,26.0,3.0,1.0,3.0,14,22,52,36,5,False
3670,23.0,1.0,1.0,1.0,9,31,51,52,1,False
3671,29.0,3.0,1.0,2.0,18,20,47,36,5,False
3672,7.0,1.0,1.0,1.0,6,9,13,10,1,False
3673,84.0,9.0,1.0,4.0,0,0,0,0,17,False
3674,6.0,1.0,1.0,1.0,3,3,4,3,1,False
3675,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3676,6.0,1.0,1.0,1.0,8,3,10,4,1,False
3677,6.0,1.0,1.0,1.0,8,3,10,4,1,False
3678,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3679,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3680,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3681,4.0,1.0,1.0,1.0,4,2,4,2,1,False
3682,4.0,1.0,1.0,1.0,4,2,4,2,1,False
3683,21.0,3.0,1.0,2.0,11,18,29,24,5,False
3684,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3685,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3686,20.0,1.0,1.0,1.0,14,19,55,34,1,False
3687,16.0,2.0,1.0,2.0,10,9,20,15,3,False
3688,8.0,1.0,1.0,1.0,11,6,16,7,1,False
3689,50.0,8.0,7.0,6.0,17,27,87,53,15,False
3690,11.0,1.0,1.0,1.0,10,9,15,10,1,False
3691,20.0,4.0,1.0,2.0,12,12,26,20,7,False
3692,15.0,1.0,1.0,1.0,9,15,31,21,1,False
3693,11.0,1.0,1.0,1.0,8,6,13,8,1,False
3694,17.0,2.0,1.0,2.0,10,10,20,16,3,False
3695,8.0,3.0,3.0,2.0,0,0,0,0,5,False
3696,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3697,27.0,3.0,1.0,3.0,0,0,0,0,5,False
3698,38.0,5.0,1.0,3.0,17,22,94,58,9,False
3699,31.0,3.0,1.0,2.0,18,26,96,53,5,False
3700,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3701,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3702,7.0,3.0,1.0,3.0,0,0,0,0,5,False
3703,16.0,3.0,3.0,2.0,0,0,0,0,5,False
3704,7.0,1.0,1.0,1.0,0,0,0,0,1,False
3705,23.0,4.0,3.0,3.0,0,0,0,0,7,False
3706,9.0,1.0,1.0,1.0,9,10,26,16,1,False
3707,8.0,1.0,1.0,1.0,4,6,13,12,1,False
3708,18.0,1.0,1.0,1.0,3,20,21,20,1,False
3709,8.0,5.0,5.0,1.0,8,6,23,14,9,False
3710,29.0,12.0,1.0,1.0,12,8,57,44,23,False
3711,17.0,1.0,1.0,1.0,11,13,61,28,1,False
3712,22.0,2.0,1.0,1.0,16,15,49,27,3,False
3713,6.0,1.0,1.0,1.0,7,4,9,5,1,False
3714,10.0,1.0,1.0,1.0,0,0,0,0,1,False
3715,15.0,1.0,1.0,1.0,5,12,30,59,1,False
3716,5.0,2.0,1.0,2.0,0,0,0,0,3,False
3717,19.0,1.0,1.0,1.0,11,14,35,19,1,False
3718,15.0,1.0,1.0,1.0,11,13,37,19,1,False
3719,37.0,10.0,10.0,3.0,0,0,0,0,19,False
3720,14.0,2.0,1.0,1.0,0,0,0,0,3,False
3721,14.0,2.0,1.0,1.0,0,0,0,0,3,False
3722,5.0,1.0,1.0,1.0,8,7,12,7,1,False
3723,14.0,3.0,1.0,3.0,0,0,0,0,5,False
3724,16.0,3.0,1.0,3.0,11,11,30,19,5,False
3725,28.0,5.0,1.0,2.0,16,18,43,26,7,False
3726,5.0,1.0,1.0,1.0,5,5,8,6,1,False
3727,6.0,1.0,1.0,1.0,0,0,0,0,1,False
3728,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3729,29.0,6.0,1.0,6.0,19,21,78,42,8,False
3730,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3731,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3732,8.0,1.0,1.0,1.0,0,0,0,0,1,False
3733,10.0,2.0,1.0,2.0,6,3,8,5,3,False
3734,64.0,6.0,1.0,6.0,19,36,105,79,11,False
3735,12.0,1.0,1.0,1.0,11,9,25,13,1,False
3736,33.0,3.0,1.0,3.0,12,32,85,50,5,False
3737,4.0,1.0,1.0,1.0,5,3,5,3,1,False
3738,10.0,3.0,1.0,3.0,12,12,26,15,5,False
3739,73.0,9.0,1.0,8.0,0,0,0,0,11,False
3740,100.0,11.0,6.0,7.0,20,37,110,86,21,False
3741,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3742,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3743,8.0,2.0,1.0,2.0,0,0,0,0,3,False
3744,8.0,2.0,1.0,2.0,0,0,0,0,3,False
3745,7.0,1.0,1.0,1.0,6,7,20,13,1,False
3746,4.0,1.0,1.0,1.0,10,6,13,6,1,False
3747,56.0,9.0,7.0,5.0,22,22,103,62,17,False
3748,39.0,8.0,1.0,7.0,16,29,84,54,15,False
3749,56.0,9.0,7.0,8.0,17,37,114,75,17,False
3750,18.0,2.0,1.0,2.0,13,15,38,24,3,False
3751,10.0,1.0,1.0,1.0,10,11,19,15,1,False
3752,6.0,1.0,1.0,1.0,5,5,8,6,1,False
3753,5.0,1.0,1.0,1.0,9,8,14,9,1,False
3754,21.0,2.0,1.0,2.0,12,20,46,30,3,False
3755,26.0,4.0,1.0,2.0,19,17,80,45,7,False
3756,30.0,4.0,1.0,4.0,14,19,72,47,7,False
3757,22.0,5.0,3.0,5.0,18,17,61,37,9,False
3758,37.0,5.0,1.0,4.0,17,20,96,51,9,False
3759,38.0,5.0,1.0,4.0,17,21,102,54,9,False
3760,14.0,1.0,1.0,1.0,10,8,52,27,1,False
3761,15.0,2.0,1.0,2.0,0,0,0,0,3,False
3762,11.0,2.0,1.0,2.0,0,0,0,0,3,False
3763,26.0,3.0,1.0,3.0,12,13,40,25,5,False
3764,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3765,17.0,1.0,1.0,1.0,11,14,53,27,1,False
3766,10.0,2.0,1.0,2.0,6,3,8,5,3,False
3767,7.0,1.0,1.0,1.0,10,8,28,15,1,False
3768,8.0,1.0,1.0,1.0,11,7,15,8,1,False
3769,23.0,3.0,1.0,3.0,0,0,0,0,5,False
3770,9.0,1.0,1.0,1.0,0,0,0,0,1,False
3771,7.0,1.0,1.0,1.0,0,0,0,0,1,False
3772,9.0,1.0,1.0,1.0,0,0,0,0,1,False
3773,6.0,1.0,1.0,1.0,0,0,0,0,1,False
3774,15.0,1.0,1.0,1.0,14,15,43,25,1,False
3775,20.0,3.0,1.0,2.0,18,17,73,38,5,False
3776,25.0,3.0,1.0,2.0,18,23,84,46,5,False
3777,23.0,3.0,1.0,2.0,18,20,82,44,5,False
3778,35.0,4.0,1.0,3.0,17,23,85,47,7,False
3779,41.0,6.0,4.0,6.0,18,18,102,61,11,False
3780,23.0,5.0,3.0,5.0,18,17,63,38,9,False
3781,5.0,1.0,1.0,1.0,9,8,14,9,1,False
3782,11.0,1.0,1.0,1.0,11,10,29,16,1,False
3783,13.0,2.0,1.0,2.0,0,0,0,0,3,False
3784,8.0,1.0,1.0,1.0,0,0,0,0,1,False
3785,8.0,1.0,1.0,1.0,0,0,0,0,1,False
3786,14.0,1.0,1.0,1.0,0,0,0,0,1,False
3787,14.0,3.0,1.0,3.0,0,0,0,0,5,False
3788,8.0,1.0,1.0,1.0,10,7,17,9,1,False
3789,21.0,2.0,1.0,2.0,0,0,0,0,3,False
3790,12.0,5.0,3.0,5.0,9,7,20,12,9,False
3791,26.0,2.0,1.0,2.0,0,0,0,0,3,False
3792,26.0,4.0,1.0,4.0,15,13,42,25,7,False
3793,13.0,2.0,1.0,2.0,0,0,0,0,3,False
3794,26.0,4.0,1.0,2.0,18,17,78,45,7,False
3795,17.0,1.0,1.0,1.0,0,0,0,0,1,False
3796,5.0,1.0,1.0,1.0,0,0,0,0,1,False
3797,14.0,3.0,1.0,2.0,8,11,18,14,5,False
3798,3.0,1.0,1.0,1.0,4,1,5,3,1,False
3799,5.0,1.0,1.0,1.0,4,4,7,4,1,False
3800,13.0,1.0,1.0,1.0,10,15,139,54,1,False
3801,30.0,1.0,1.0,1.0,10,30,270,126,1,False
3802,9.0,1.0,1.0,1.0,9,2,12,4,1,False
3803,10.0,1.0,1.0,1.0,9,2,12,4,1,False
3804,9.0,1.0,1.0,1.0,9,2,12,4,1,False
3805,17.0,2.0,1.0,2.0,5,8,15,11,3,False
3806,17.0,2.0,1.0,2.0,5,8,15,11,3,False
3807,11.0,2.0,1.0,1.0,7,5,11,8,3,False
3808,5.0,1.0,1.0,1.0,3,2,5,2,1,False
3809,4.0,1.0,1.0,1.0,3,1,3,1,1,False
3810,16.0,3.0,1.0,2.0,8,7,15,10,5,False
3811,26.0,3.0,1.0,3.0,16,14,62,41,5,False
3812,10.0,1.0,1.0,1.0,7,9,11,9,1,False
3813,20.0,1.0,1.0,1.0,7,14,32,31,1,False
3814,22.0,3.0,1.0,3.0,9,10,21,13,5,False
3815,46.0,11.0,10.0,7.0,9,21,58,40,21,False
3816,26.0,6.0,6.0,3.0,12,9,30,15,11,False
3817,67.0,18.0,1.0,18.0,24,45,118,81,19,False
3818,4.0,1.0,1.0,1.0,6,2,6,2,1,False
3819,16.0,4.0,4.0,4.0,10,11,25,15,7,False
3820,10.0,2.0,1.0,2.0,7,5,9,5,3,False
3821,5.0,1.0,1.0,1.0,4,3,4,3,1,False
3822,5.0,1.0,1.0,1.0,3,1,3,1,1,False
3823,14.0,2.0,1.0,2.0,9,15,26,24,3,False
3824,4.0,1.0,1.0,1.0,3,1,3,1,1,False
